71.0,11.0
70.89795918367346,11.026171394398006
70.79591836734694,11.052328380718178
70.6938775510204,11.07845655088269
70.59183673469389,11.104541496813702
70.48979591836735,11.130568810433392
70.38775510204081,11.15652408366392
70.28571428571428,11.18239290842746
70.18367346938776,11.208160876646174
70.08163265306122,11.233813580242238
69.9795918367347,11.259336611137813
69.87755102040816,11.284715561255073
69.77551020408163,11.309936022516181
69.6734693877551,11.334983586843311
69.57142857142857,11.359843846158627
69.46938775510205,11.384502392384299
69.36734693877551,11.408944817442494
69.26530612244898,11.433156713255382
69.16326530612244,11.457123671745132
69.06122448979592,11.480831284833906
68.95918367346938,11.504265144443881
68.85714285714286,11.527410842497218
68.75510204081633,11.55025397091609
68.65306122448979,11.572780121622662
68.55102040816327,11.594974886539106
68.44897959183673,11.616823857587585
68.34693877551021,11.638312626690274
68.24489795918367,11.659426785769334
68.14285714285714,11.68015192674694
68.04081632653062,11.700473641545255
67.93877551020408,11.72037752208645
67.83673469387756,11.739849160292692
67.73469387755102,11.758874148086152
67.63265306122449,11.777438077388995
67.53061224489795,11.795526540123388
67.42857142857143,11.813125128211505
67.3265306122449,11.83021943357551
67.22448979591837,11.846795048137569
67.12244897959184,11.862837563819856
67.0204081632653,11.878332572544537
66.91836734693877,11.893265666233779
66.81632653061224,11.90762243680975
66.71428571428572,11.92138847619462
66.61224489795919,11.934549376310557
66.51020408163265,11.94709072907973
66.40816326530611,11.958998126424303
66.3061224489796,11.970257160266451
66.20408163265306,11.980853422528337
66.10204081632654,11.99077250513213
66.0,12.0
65.89830508474577,12.008499599435238
65.79661016949152,12.016318387750367
65.69491525423729,12.023476771339306
65.59322033898306,12.029995156595973
65.49152542372882,12.035893949914284
65.38983050847457,12.041193557688153
65.28813559322035,12.045914386311495
65.1864406779661,12.05007684217823
65.08474576271186,12.053701331682273
64.98305084745763,12.05680826121754
64.88135593220339,12.059418037177945
64.77966101694915,12.061551065957406
64.67796610169492,12.063227753949844
64.57627118644068,12.064468507549167
64.47457627118644,12.065293733149296
64.37288135593221,12.065723837144146
64.27118644067797,12.065779225927631
64.16949152542372,12.065480305893672
64.0677966101695,12.064847483436182
63.96610169491525,12.06390116494908
63.86440677966102,12.062661756826275
63.76271186440678,12.061149665461693
63.66101694915254,12.059385297249245
63.559322033898304,12.057389058582848
63.45762711864407,12.055181355856416
63.35593220338983,12.052782595463869
63.25423728813559,12.050213183799121
63.152542372881356,12.047493527256089
63.05084745762712,12.044644032228689
62.94915254237288,12.041685105110837
62.847457627118644,12.038637152296449
62.74576271186441,12.035520580179442
62.644067796610166,12.032355795153732
62.54237288135593,12.029163203613233
62.440677966101696,12.025963211951868
62.33898305084746,12.022776226563545
62.23728813559322,12.019622653842186
62.13559322033898,12.016522900181702
62.03389830508475,12.013497371976014
61.932203389830505,12.010566475619036
61.83050847457627,12.007750617504685
61.728813559322035,12.005070204026877
61.6271186440678,12.002545641579525
61.52542372881356,12.000197336556553
61.42372881355932,11.99804569535187
61.32203389830509,11.996111124359397
61.220338983050844,11.994414029973045
